,DATE,DailyMaxDewPointTemperature,DailyMaxDryBulbTemperature,DailyMaxWetBulbTemperature,DailyMaxRealTemperature,DailyMinDewPointTemperature,DailyMinDryBulbTemperature,DailyMinWetBulbTemperature,DailyMinRealTemperature,DailyAveragePrecipitation,DailyAverageRelativeHumidity,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageWetBulbTemperature,DailyAverageRealTemperature,High,Low,Open,Close,Volume,Adj Close
3458,2012-01-18 00:00:00,16.0,19.0,0.0,18.2,10.0,14.0,0.0,13.0,0.00055555557,84.388885,12.972222,17.277779,0.0,16.094444,20.872865676879883,20.645160675048828,20.82542610168457,20.844402313232422,36335385.0,14.48047161102295
3531,2012-01-19 00:00:00,14.0,18.0,0.0,16.8,9.0,14.0,0.0,13.0,0.0006944444,85.69444,11.625,15.583333,0.0,14.486111,20.7874755859375,20.483871459960938,20.77798843383789,20.7210636138916,36785549.0,14.394791603088379
3604,2012-01-20 00:00:00,21.0,23.0,0.0,22.4,12.0,16.0,0.0,14.8,0.00027777778,88.68056,17.125,20.194445,0.0,19.38889,20.920303344726562,20.616697311401367,20.76850128173828,20.77798843383789,41954892.0,14.43433666229248
3823,2012-01-23 00:00:00,32.0,36.0,0.0,33.0,25.0,25.0,0.0,25.0,0.00027777778,89.041664,27.694445,30.930555,0.0,29.88611,20.863378524780273,20.521821975708008,20.81593894958496,20.59772300720215,35547415.0,14.30910587310791
3896,2012-01-24 00:00:00,32.0,32.0,0.0,32.0,18.0,19.0,0.0,19.4,0.004507042,89.35211,22.450705,25.309858,0.0,24.580282,20.559772491455078,20.417457580566406,20.502845764160156,20.55028533935547,26784880.0,14.276152610778809
3968,2012-01-25 00:00:00,36.0,41.0,0.0,38.6,25.0,28.0,0.0,28.0,0.0044444446,70.18056,28.805555,38.02778,0.0,34.769444,20.63567352294922,20.370019912719727,20.407970428466797,20.607210159301758,36653272.0,14.315693855285645
4041,2012-01-26 00:00:00,34.0,41.0,0.0,38.0,12.0,32.0,0.0,23.2,0.0027777778,69.80556,25.930555,35.59722,0.0,31.969444,20.6831111907959,20.388994216918945,20.65464973449707,20.521821975708008,142995864.0,14.256378173828125
4114,2012-01-27 00:00:00,19.0,34.0,0.0,27.8,12.0,23.0,0.0,21.2,0.0,59.34722,16.166666,28.819445,0.0,24.297222,20.493358612060547,20.351043701171875,20.493358612060547,20.379507064819336,140047931.0,14.157509803771973
4332,2012-01-30 00:00:00,37.0,41.0,0.0,39.8,32.0,34.0,0.0,33.4,0.00056338025,88.746475,34.183098,37.19718,0.0,36.433804,20.474382400512695,20.18975257873535,20.294118881225586,20.474382400512695,76210419.0,14.223423957824707
4404,2012-01-31 00:00:00,32.0,45.0,0.0,38.8,28.0,34.0,0.0,33.0,0.0,75.44444,30.61111,38.0,0.0,35.52222,20.67362403869629,20.132827758789062,20.616697311401367,20.303604125976562,58525247.0,14.104778289794922
4476,2012-02-01 00:00:00,34.0,36.0,0.0,35.4,28.0,32.0,0.0,30.6,0.0008333333,91.791664,31.027779,33.555557,0.0,32.669445,20.426944732666016,20.11385154724121,20.16128921508789,20.218215942382812,47106844.0,14.191352844238281
4549,2012-02-02 00:00:00,32.0,36.0,0.0,34.6,32.0,32.0,0.0,32.0,0.0,95.875,32.0,33.25,0.0,32.825,20.218215942382812,19.734344482421875,20.142314910888672,20.02846336364746,60616067.0,14.0581693649292
4622,2012-02-03 00:00:00,32.0,39.0,0.0,35.0,25.0,25.0,0.0,25.0,0.0,88.111115,27.069445,30.527779,0.0,29.447222,20.16128921508789,19.97153663635254,20.1043643951416,20.11385154724121,43372311.0,14.118102073669434
4839,2012-02-06 00:00:00,27.0,36.0,0.0,33.0,16.0,18.0,0.0,17.4,0.0,79.22222,22.416666,28.180555,0.0,26.572222,20.094877243041992,19.800758361816406,20.04743766784668,19.876659393310547,33828235.0,13.951613426208496
4911,2012-02-07 00:00:00,23.0,39.0,0.0,30.0,18.0,25.0,0.0,23.0,0.0,61.875,19.027779,31.152779,0.0,26.652779,20.01897430419922,19.734344482421875,19.800758361816406,19.97153663635254,39394199.0,14.018210411071777
4983,2012-02-08 00:00:00,27.0,30.0,0.0,28.4,16.0,19.0,0.0,18.8,0.0,82.90278,21.152779,25.430555,0.0,24.572222,20.0,19.781784057617188,19.92409896850586,19.93358612060547,36091173.0,13.991570472717285
5056,2012-02-09 00:00:00,30.0,32.0,0.0,31.4,25.0,27.0,0.0,27.0,0.0,90.74286,27.9,30.257143,0.0,29.751429,20.16128921508789,19.92409896850586,19.97153663635254,20.056926727294922,30503287.0,14.078145027160645
5126,2012-02-10 00:00:00,32.0,36.0,0.0,34.6,28.0,30.0,0.0,30.0,0.0,96.38356,31.479452,32.52055,0.0,32.20274,19.98102569580078,19.829221725463867,19.92409896850586,19.97153663635254,28363245.0,14.018210411071777
5345,2012-02-13 00:00:00,34.0,39.0,0.0,37.8,27.0,32.0,0.0,30.6,0.0,88.291664,32.52778,35.73611,0.0,34.869446,20.332067489624023,20.04743766784668,20.132827758789062,20.208728790283203,31138217.0,14.184696197509766
5417,2012-02-14 00:00:00,27.0,37.0,0.0,31.8,19.0,23.0,0.0,21.8,0.0,77.161766,22.470589,29.264706,0.0,27.038235,20.322580337524414,20.08538818359375,20.208728790283203,20.237192153930664,26627097.0,14.204675674438477
5485,2012-02-15 00:00:00,25.0,37.0,0.0,31.8,21.0,23.0,0.0,22.4,0.0,83.12963,23.222221,28.018518,0.0,26.596296,20.265655517578125,19.97153663635254,20.227703094482422,20.02846336364746,31215580.0,14.0581693649292
5539,2012-02-16 00:00:00,30.0,32.0,0.0,31.4,23.0,25.0,0.0,24.4,0.0,87.69444,25.916666,29.277779,0.0,28.377777,20.284629821777344,19.98102569580078,20.08538818359375,20.237192153930664,25492360.0,14.204675674438477
5612,2012-02-17 00:00:00,30.0,34.0,0.0,32.6,27.0,28.0,0.0,28.0,0.0,90.43056,28.51389,31.38889,0.0,30.427778,20.379507064819336,20.02846336364746,20.379507064819336,20.1043643951416,36507609.0,14.111441612243652
5901,2012-02-21 00:00:00,37.0,45.0,0.0,41.8,30.0,32.0,0.0,31.4,0.0,89.763885,33.90278,36.666668,0.0,35.95,20.227703094482422,20.03795051574707,20.170778274536133,20.132827758789062,24555881.0,14.13141918182373
5973,2012-02-22 00:00:00,36.0,46.0,0.0,41.8,25.0,28.0,0.0,28.0,0.0,78.02778,32.305557,38.930557,0.0,36.7,20.332067489624023,20.01897430419922,20.07590103149414,20.265655517578125,30213332.0,14.224654197692871
6046,2012-02-23 00:00:00,28.0,43.0,0.0,34.0,18.0,27.0,0.0,25.8,0.0,70.416664,24.916666,34.319443,0.0,30.833334,20.284629821777344,19.943073272705078,20.180265426635742,19.95256233215332,41009664.0,14.004888534545898
6118,2012-02-24 00:00:00,32.0,34.0,0.0,33.4,25.0,27.0,0.0,26.4,0.0026388888,92.513885,29.38889,31.25,0.0,30.88611,20.246679306030273,19.97153663635254,20.056926727294922,20.094877243041992,34679867.0,14.104784965515137
6336,2012-02-27 00:00:00,19.0,28.0,0.0,23.2,10.0,14.0,0.0,13.6,0.0,72.97222,13.916667,21.694445,0.0,19.322222,20.275142669677734,19.686906814575195,19.696395874023438,20.170778274536133,37747640.0,14.158058166503906
6408,2012-02-28 00:00:00,18.0,32.0,0.0,27.0,7.0,9.0,0.0,8.6,0.0,75.375,13.680555,20.666666,0.0,18.605556,20.18975257873535,19.95256233215332,20.03795051574707,20.132827758789062,30038051.0,14.13141918182373
6480,2012-02-29 00:00:00,28.0,34.0,0.0,31.8,16.0,21.0,0.0,20.0,0.0031944443,86.638885,23.597221,27.26389,0.0,26.269444,20.256166458129883,19.98102569580078,20.094877243041992,20.04743766784668,38202652.0,14.071490287780762
6553,2012-03-01 00:00:00,30.0,34.0,0.0,31.8,25.0,25.0,0.0,25.0,0.0029166667,91.05556,27.875,30.541666,0.0,29.663889,20.540796279907227,19.97153663635254,19.99051284790039,20.388994216918945,50123497.0,14.31122875213623
6626,2012-03-02 00:00:00,32.0,37.0,0.0,33.4,19.0,21.0,0.0,20.4,0.0,85.416664,25.61111,30.01389,0.0,28.527779,20.398481369018555,20.227703094482422,20.313093185424805,20.313093185424805,26050453.0,14.257954597473145
6843,2012-03-05 00:00:00,37.0,48.0,0.0,41.2,27.0,34.0,0.0,32.0,0.0035211267,76.29578,33.774647,41.21127,0.0,38.51549,20.474382400512695,20.265655517578125,20.265655517578125,20.398481369018555,28109969.0,14.317887306213379
6915,2012-03-06 00:00:00,28.0,37.0,0.0,32.0,16.0,28.0,0.0,25.2,0.0,58.21127,19.112677,32.295776,0.0,27.470423,20.445920944213867,20.1043643951416,20.313093185424805,20.180265426635742,38474057.0,14.164716720581055
6987,2012-03-07 00:00:00,19.0,41.0,0.0,28.8,12.0,21.0,0.0,20.8,0.0,56.625,17.166666,32.069443,0.0,25.841667,20.483871459960938,20.16128921508789,20.256166458129883,20.275142669677734,34605560.0,14.231318473815918
7059,2012-03-08 00:00:00,27.0,48.0,0.0,37.0,19.0,27.0,0.0,24.2,0.0,61.291668,23.0,35.63889,0.0,30.741667,20.464895248413086,20.322580337524414,20.407970428466797,20.360530853271484,38896500.0,14.29124641418457
7131,2012-03-09 00:00:00,32.0,59.0,0.0,41.2,25.0,30.0,0.0,29.8,0.0,59.26389,27.88889,43.555557,0.0,36.03611,20.62618637084961,20.341556549072266,20.360530853271484,20.379507064819336,41506625.0,14.304567337036133
7345,2012-03-12 00:00:00,34.0,37.0,0.0,35.4,23.0,28.0,0.0,27.0,0.007916667,82.708336,27.805555,32.86111,0.0,31.26389,20.531309127807617,20.322580337524414,20.370019912719727,20.436433792114258,37946213.0,14.344526290893555
7418,2012-03-13 00:00:00,37.0,39.0,0.0,38.4,21.0,32.0,0.0,29.2,0.010138889,81.458336,30.541666,36.0,0.0,34.25,20.910816192626953,20.5123348236084,20.531309127807617,20.882352828979492,47106106.0,14.657522201538086
7491,2012-03-14 00:00:00,32.0,41.0,0.0,35.0,19.0,32.0,0.0,29.2,0.0019444444,72.5,25.902779,34.444443,0.0,31.402779,20.967742919921875,20.76850128173828,20.85388946533203,20.80645179748535,38693816.0,14.604246139526367
7564,2012-03-15 00:00:00,43.0,45.0,0.0,44.4,32.0,32.0,0.0,32.0,0.021388888,93.833336,37.34722,39.125,0.0,38.580555,20.872865676879883,20.69260025024414,20.82542610168457,20.7874755859375,32575767.0,14.590924263000488
7637,2012-03-16 00:00:00,39.0,43.0,0.0,40.8,28.0,34.0,0.0,32.6,0.0018055555,84.15278,34.680557,39.26389,0.0,37.85,20.967742919921875,20.75901222229004,20.81593894958496,20.81593894958496,69272253.0,14.610902786254883
7856,2012-03-19 00:00:00,32.0,41.0,0.0,34.6,16.0,32.0,0.0,25.8,0.0,67.5,24.01389,34.88889,0.0,30.51389,20.834915161132812,20.70208740234375,20.73055076599121,20.75901222229004,23501881.0,14.570947647094727
7929,2012-03-20 00:00:00,34.0,36.0,0.0,35.4,16.0,28.0,0.0,25.8,0.0070270267,82.35135,25.81081,31.243244,0.0,29.34054,20.872865676879883,20.645160675048828,20.645160675048828,20.6831111907959,25468329.0,14.517671585083008
7967,2012-03-21 00:00:00,32.0,41.0,0.0,37.0,25.0,32.0,0.0,31.0,0.0,77.5,29.026316,35.86842,0.0,33.526314,20.85388946533203,20.645160675048828,20.71157455444336,20.65464973449707,28106175.0,14.49769115447998
8006,2012-03-26 00:00:00,37.0,39.0,0.0,38.4,36.0,36.0,0.0,36.0,0.004102564,95.333336,36.333332,37.102566,0.0,37.266666,21.119544982910156,20.82542610168457,20.82542610168457,21.024667739868164,35138147.0,14.757414817810059
8046,2012-03-27 00:00:00,37.0,52.0,0.0,44.4,30.0,30.0,0.0,30.0,0.0,77.138885,34.34722,41.791668,0.0,38.919445,21.631879806518555,21.119544982910156,21.148008346557617,21.347248077392578,64566248.0,14.983832359313965
8119,2012-03-28 00:00:00,41.0,46.0,0.0,44.6,34.0,37.0,0.0,37.0,0.002361111,84.916664,36.875,41.25,0.0,39.891666,21.43263816833496,21.072105407714844,21.4041748046875,21.261859893798828,34751539.0,14.923900604248047
8192,2012-03-29 00:00:00,41.0,41.0,0.0,41.0,36.0,37.0,0.0,37.0,0.016666666,93.90278,37.72222,39.194443,0.0,38.941666,21.2998104095459,21.043643951416016,21.119544982910156,21.271347045898438,35155432.0,14.930557250976562
8265,2012-03-30 00:00:00,43.0,46.0,0.0,45.6,32.0,39.0,0.0,38.0,0.0085915495,82.28169,38.366196,43.59155,0.0,41.90986,21.59392738342285,21.271347045898438,21.2998104095459,21.489564895629883,35830835.0,15.083733558654785
8484,2012-04-02 00:00:00,36.0,46.0,0.0,40.6,28.0,30.0,0.0,29.4,0.0,81.18056,31.083334,37.125,0.0,34.84722,21.565465927124023,21.33776092529297,21.38519859313965,21.43263816833496,36631665.0,15.043767929077148
8557,2012-04-03 00:00:00,36.0,55.0,0.0,43.2,27.0,27.0,0.0,27.0,0.0,72.50704,30.0,39.28169,0.0,35.498592,21.49905014038086,21.204933166503906,21.39468765258789,21.38519859313965,39670241.0,15.010473251342773
8628,2012-04-04 00:00:00,36.0,41.0,0.0,38.8,32.0,34.0,0.0,33.4,0.0016666667,87.27778,32.944443,36.51389,0.0,35.488888,21.2998104095459,21.110057830810547,21.271347045898438,21.242883682250977,32006291.0,14.910577774047852
8701,2012-04-05 00:00:00,32.0,46.0,0.0,38.0,27.0,28.0,0.0,28.4,0.0,75.94444,29.402779,37.36111,0.0,34.21389,21.214420318603516,21.081594467163086,21.129032135009766,21.195446014404297,23249448.0,14.877283096313477
8990,2012-04-09 00:00:00,34.0,63.0,0.0,44.8,23.0,32.0,0.0,30.0,0.0,46.069443,27.069445,48.319443,0.0,37.855556,21.091081619262695,20.882352828979492,20.939279556274414,20.920303344726562,23731442.0,14.684155464172363
9062,2012-04-10 00:00:00,43.0,64.0,0.0,50.0,28.0,34.0,0.0,32.6,0.0,58.15278,34.305557,49.875,0.0,42.675,21.4041748046875,20.82542610168457,20.90132713317871,20.863378524780273,50714580.0,14.644201278686523
9135,2012-04-11 00:00:00,45.0,68.0,0.0,54.4,32.0,36.0,0.0,34.6,0.0006944444,64.208336,38.430557,51.34722,0.0,45.58889,21.024667739868164,20.796964645385742,20.939279556274414,20.82542610168457,39614379.0,14.617560386657715
9208,2012-04-12 00:00:00,45.0,54.0,0.0,48.6,32.0,41.0,0.0,38.0,0.00041666665,67.69444,37.65278,48.23611,0.0,44.113888,20.920303344726562,20.74003791809082,20.920303344726562,20.796964645385742,42644840.0,14.59758186340332
9281,2012-04-13 00:00:00,36.0,59.0,0.0,43.8,21.0,37.0,0.0,34.8,0.0,53.444443,29.51389,47.63889,0.0,38.825,20.872865676879883,20.69260025024414,20.70208740234375,20.73055076599121,38924220.0,14.550968170166016
9497,2012-04-16 00:00:00,41.0,48.0,0.0,44.8,36.0,37.0,0.0,37.4,0.0,82.236115,38.291668,43.48611,0.0,41.844444,20.929790496826172,20.65464973449707,20.7210636138916,20.85388946533203,40057481.0,14.637541770935059
9569,2012-04-17 00:00:00,41.0,52.0,0.0,43.6,27.0,41.0,0.0,37.4,0.0,61.25,32.166668,46.13889,0.0,39.916668,21.204933166503906,20.844402313232422,20.90132713317871,21.166982650756836,30670978.0,14.857304573059082
9641,2012-04-18 00:00:00,41.0,52.0,0.0,45.4,30.0,39.0,0.0,38.0,0.0009722222,77.166664,36.47222,43.77778,0.0,41.03889,21.44212532043457,21.024667739868164,21.081594467163086,21.2998104095459,33252224.0,14.95053768157959
9714,2012-04-19 00:00:00,39.0,54.0,0.0,45.2,32.0,37.0,0.0,37.0,0.00125,72.59722,36.194443,45.625,0.0,41.675,21.42314910888672,21.062618255615234,21.37571144104004,21.195446014404297,33149459.0,14.877283096313477
9787,2012-04-20 00:00:00,46.0,57.0,0.0,52.4,39.0,41.0,0.0,40.4,0.00375,87.791664,43.625,47.36111,0.0,46.066666,21.565465927124023,21.138519287109375,21.166982650756836,21.4041748046875,39868182.0,15.023792266845703
10004,2012-04-23 00:00:00,54.0,77.0,0.0,64.6,39.0,41.0,0.0,40.4,0.0,62.319443,45.02778,59.291668,0.0,52.56389,21.37571144104004,21.176471710205078,21.223909378051758,21.233396530151367,25905107.0,14.90392017364502
10077,2012-04-24 00:00:00,54.0,73.0,0.0,62.6,46.0,50.0,0.0,48.4,0.0015277778,75.013885,50.083332,59.02778,0.0,55.080555,21.631879806518555,21.204933166503906,21.242883682250977,21.47058868408203,37466116.0,15.07040786743164
10150,2012-04-25 00:00:00,52.0,70.0,0.0,56.4,37.0,46.0,0.0,46.0,0.0026388888,66.791664,45.01389,58.13889,0.0,51.655556,21.802656173706055,21.574953079223633,21.603416442871094,21.707780838012695,32351160.0,15.236895561218262
10223,2012-04-26 00:00:00,52.0,54.0,0.0,53.2,37.0,45.0,0.0,42.8,0.0075,88.84722,47.51389,51.0,0.0,49.744446,21.925996780395508,21.650854110717773,21.698291778564453,21.878557205200195,116828100.0,15.35676097869873
10296,2012-04-27 00:00:00,39.0,55.0,0.0,43.8,28.0,39.0,0.0,37.8,0.0,61.444443,33.26389,46.59722,0.0,40.975,22.10626220703125,21.802656173706055,21.954458236694336,21.897533416748047,94141699.0,15.370086669921875
10513,2012-04-30 00:00:00,46.0,55.0,0.0,51.6,41.0,43.0,0.0,43.0,0.008194445,90.125,44.22222,46.930557,0.0,46.197224,21.9165096282959,21.631879806518555,21.840606689453125,21.726755142211914,78951767.0,15.250213623046875
10586,2012-05-01 00:00:00,43.0,50.0,0.0,44.6,32.0,39.0,0.0,37.0,0.00055555557,76.638885,36.333332,43.430557,0.0,41.005554,21.812143325805664,21.39468765258789,21.47058868408203,21.612903594970703,45485686.0,15.170295715332031
10659,2012-05-02 00:00:00,37.0,50.0,0.0,44.4,32.0,37.0,0.0,35.8,0.0,74.52778,35.625,43.319443,0.0,40.719444,21.802656173706055,21.42314910888672,21.52751350402832,21.49905014038086,34983209.0,15.090381622314453
10731,2012-05-03 00:00:00,41.0,46.0,0.0,43.8,32.0,32.0,0.0,32.0,0.0008333333,86.59722,36.76389,40.65278,0.0,39.444443,21.537002563476562,21.356735229492188,21.5085391998291,21.44212532043457,26455716.0,15.050433158874512
10804,2012-05-04 00:00:00,41.0,54.0,0.0,46.2,36.0,39.0,0.0,38.4,0.010972222,78.56944,37.90278,44.84722,0.0,42.18889,21.43263816833496,21.138519287109375,21.36622428894043,21.233396530151367,37495418.0,14.90392017364502
11021,2012-05-07 00:00:00,39.0,68.0,0.0,49.6,32.0,34.0,0.0,33.4,0.0,56.319443,35.22222,52.34722,0.0,43.958332,21.41366195678711,21.100568771362305,21.100568771362305,21.2998104095459,36663390.0,14.95053768157959
11093,2012-05-08 00:00:00,41.0,72.0,0.0,53.4,36.0,37.0,0.0,37.4,0.0,53.791668,37.958332,57.541668,0.0,47.2,21.36622428894043,21.129032135009766,21.214420318603516,21.271347045898438,32590629.0,14.930557250976562
11165,2012-05-09 00:00:00,41.0,64.0,0.0,50.0,14.0,46.0,0.0,29.2,0.0,39.180557,29.180555,56.125,0.0,41.344444,21.622390747070312,20.82542610168457,20.939279556274414,21.2998104095459,78414649.0,15.0986967086792
11237,2012-05-10 00:00:00,25.0,55.0,0.0,34.6,12.0,32.0,0.0,27.0,0.0,34.958332,18.472221,45.958332,0.0,31.480556,21.812143325805664,21.461101531982422,21.537002563476562,21.660341262817383,56212560.0,15.354264259338379
11309,2012-05-11 00:00:00,32.0,63.0,0.0,40.8,14.0,28.0,0.0,27.0,0.0,47.791668,23.76389,45.75,0.0,34.205555,21.793169021606445,21.47058868408203,21.574953079223633,21.489564895629883,35545623.0,15.233211517333984
11525,2012-05-14 00:00:00,45.0,82.0,0.0,57.8,28.0,39.0,0.0,38.6,0.0,45.52778,37.5,62.51389,0.0,48.394444,21.603416442871094,21.271347045898438,21.309297561645508,21.43263816833496,32691707.0,15.192851066589355
11597,2012-05-15 00:00:00,52.0,86.0,0.0,62.0,34.0,45.0,0.0,41.8,0.0,49.59722,42.22222,64.55556,0.0,52.302776,21.44212532043457,21.110057830810547,21.4041748046875,21.157495498657227,39914453.0,14.997815132141113
11669,2012-05-16 00:00:00,46.0,75.0,0.0,55.8,23.0,46.0,0.0,38.8,0.0,43.194443,36.694443,62.98611,0.0,48.055553,21.51802635192871,21.157495498657227,21.176471710205078,21.48007583618164,41604226.0,15.226479530334473
11741,2012-05-17 00:00:00,41.0,66.0,0.0,51.4,32.0,46.0,0.0,42.8,0.0,49.7,36.814285,56.42857,0.0,46.874287,21.631879806518555,21.37571144104004,21.461101531982422,21.4041748046875,40474865.0,15.172677040100098
11811,2012-05-18 00:00:00,39.0,63.0,0.0,47.4,27.0,45.0,0.0,40.4,0.0,48.157143,32.785713,53.385715,0.0,43.154285,21.48007583618164,21.195446014404297,21.45161247253418,21.41366195678711,44075434.0,15.179401397705078
11974,2012-05-21 00:00:00,48.0,48.0,0.0,48.0,48.0,48.0,0.0,48.0,0.01,100.0,48.0,48.0,0.0,48.0,21.47058868408203,21.31878662109375,21.39468765258789,21.38519859313965,38857607.0,15.15922737121582
11976,2012-05-22 00:00:00,45.0,59.0,0.0,52.4,36.0,46.0,0.0,43.8,0.0,61.945946,40.054054,53.054054,0.0,47.664864,21.51802635192871,21.081594467163086,21.32827377319336,21.223909378051758,37214527.0,15.044890403747559
12013,2012-05-23 00:00:00,41.0,50.0,0.0,45.6,39.0,45.0,0.0,43.6,0.0,83.666664,40.866665,45.733334,0.0,44.13333,21.271347045898438,20.7874755859375,21.233396530151367,20.958253860473633,54873348.0,14.85658073425293
12028,2012-05-24 00:00:00,45.0,55.0,0.0,49.2,37.0,45.0,0.0,41.8,0.0045652175,74.67391,41.304348,49.413044,0.0,46.369564,21.034156799316406,20.796964645385742,21.015180587768555,21.005693435668945,27578121.0,14.890210151672363
12075,2012-05-25 00:00:00,41.0,59.0,0.0,46.8,27.0,39.0,0.0,38.4,0.0,52.72222,32.944443,51.625,0.0,42.4,21.185958862304688,20.834915161132812,21.015180587768555,20.996204376220703,20463621.0,14.8834810256958
12364,2012-05-29 00:00:00,46.0,63.0,0.0,51.6,36.0,48.0,0.0,45.6,0.0,57.319443,39.541668,55.458332,0.0,48.077778,21.271347045898438,20.996204376220703,21.043643951416016,21.043643951416016,32403333.0,14.91711139678955
12436,2012-05-30 00:00:00,41.0,66.0,0.0,51.0,37.0,46.0,0.0,43.8,0.0,53.30986,38.69014,56.78873,0.0,48.028168,21.081594467163086,20.882352828979492,20.939279556274414,20.910816192626953,22703898.0,14.822951316833496
12507,2012-05-31 00:00:00,54.0,63.0,0.0,57.2,37.0,48.0,0.0,46.8,0.0045714285,79.14286,47.42857,54.557144,0.0,51.600002,21.081594467163086,20.73055076599121,20.958253860473633,20.74952507019043,57866813.0,14.708616256713867
12578,2012-06-01 00:00:00,59.0,66.0,0.0,62.4,50.0,52.0,0.0,51.2,0.00068493147,88.945206,54.356163,58.054794,0.0,56.567123,20.6831111907959,20.341556549072266,20.645160675048828,20.531309127807617,45910764.0,14.553932189941406
12797,2012-06-04 00:00:00,54.0,68.0,0.0,62.0,46.0,50.0,0.0,48.4,0.007361111,80.666664,50.583332,57.02778,0.0,54.45,20.559772491455078,20.351043701171875,20.436433792114258,20.502845764160156,29011877.0,14.533757209777832
12870,2012-06-05 00:00:00,54.0,55.0,0.0,55.2,45.0,46.0,0.0,46.0,0.0125,91.208336,48.458332,51.01389,0.0,50.216667,20.531309127807617,20.303604125976562,20.502845764160156,20.493358612060547,32490393.0,14.527030944824219
12943,2012-06-06 00:00:00,45.0,46.0,0.0,46.4,36.0,37.0,0.0,37.4,0.0065277778,90.43056,39.194443,41.72222,0.0,41.108334,20.80645179748535,20.445920944213867,20.607210159301758,20.7874755859375,36665393.0,14.735519409179688
13016,2012-06-07 00:00:00,50.0,61.0,0.0,54.0,36.0,37.0,0.0,37.0,0.0030555555,84.333336,43.25,48.430557,0.0,46.383335,21.015180587768555,20.77798843383789,20.834915161132812,20.81593894958496,29304151.0,14.755696296691895
13089,2012-06-08 00:00:00,48.0,55.0,0.0,50.6,37.0,45.0,0.0,42.8,0.0,78.81944,43.15278,50.26389,0.0,47.38889,21.043643951416016,20.6831111907959,20.82542610168457,21.005693435668945,22237714.0,14.890210151672363
13304,2012-06-11 00:00:00,48.0,73.0,0.0,58.8,45.0,45.0,0.0,45.0,0.0,66.013885,46.02778,59.11111,0.0,52.825,21.233396530151367,20.958253860473633,21.110057830810547,20.967742919921875,23909041.0,14.86330795288086
13377,2012-06-12 00:00:00,54.0,72.0,0.0,59.4,43.0,45.0,0.0,44.4,0.0075,71.513885,48.125,58.541668,0.0,53.822224,21.072105407714844,20.80645179748535,21.024667739868164,21.053131103515625,25961917.0,14.923831939697266
