,DATE,DailyMaxDewPointTemperature,DailyMaxDryBulbTemperature,DailyMaxWetBulbTemperature,DailyMaxRealTemperature,DailyMinDewPointTemperature,DailyMinDryBulbTemperature,DailyMinWetBulbTemperature,DailyMinRealTemperature,DailyAveragePrecipitation,DailyAverageRelativeHumidity,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageWetBulbTemperature,DailyAverageRealTemperature,High,Low,Open,Close,Volume,Adj Close
4404,2012-01-31 00:00:00,32.0,45.0,0.0,38.8,28.0,34.0,0.0,33.0,0.0,75.44444,30.61111,38.0,0.0,35.52222,16.365713119506836,16.18107032775879,16.27107048034668,16.3028564453125,391683600.0,13.977497100830078
4476,2012-02-01 00:00:00,34.0,36.0,0.0,35.4,28.0,32.0,0.0,30.6,0.0008333333,91.791664,31.027779,33.555557,0.0,32.669445,16.392499923706055,16.269643783569336,16.37178611755371,16.292499542236328,270046000.0,13.968619346618652
4549,2012-02-02 00:00:00,32.0,36.0,0.0,34.6,32.0,32.0,0.0,32.0,0.0,95.875,32.0,33.25,0.0,32.825,16.327499389648438,16.213571548461914,16.282142639160156,16.25428581237793,186796400.0,13.935858726501465
4622,2012-02-03 00:00:00,32.0,39.0,0.0,35.0,25.0,25.0,0.0,25.0,0.0,88.111115,27.069445,30.527779,0.0,29.447222,16.428571701049805,16.270000457763672,16.332143783569336,16.417142868041992,286599600.0,14.075485229492188
4839,2012-02-06 00:00:00,27.0,36.0,0.0,33.0,16.0,18.0,0.0,17.4,0.0,79.22222,22.416666,28.180555,0.0,26.572222,16.606428146362305,16.364286422729492,16.37071418762207,16.570356369018555,249412800.0,14.2068452835083
4911,2012-02-07 00:00:00,23.0,39.0,0.0,30.0,18.0,25.0,0.0,23.0,0.0,61.875,19.027779,31.152779,0.0,26.652779,16.77678680419922,16.59214210510254,16.616071701049805,16.743928909301758,316223600.0,14.355660438537598
4983,2012-02-08 00:00:00,27.0,30.0,0.0,28.4,16.0,19.0,0.0,18.8,0.0,82.90278,21.152779,25.430555,0.0,24.572222,17.028213500976562,16.774999618530273,16.803571701049805,17.0242862701416,407890000.0,14.596028327941895
5056,2012-02-09 00:00:00,30.0,32.0,0.0,31.4,25.0,27.0,0.0,27.0,0.0,90.74286,27.9,30.257143,0.0,29.751429,17.741071701049805,17.162857055664062,17.170000076293945,17.61321449279785,884214800.0,15.100960731506348
5126,2012-02-10 00:00:00,32.0,36.0,0.0,34.6,28.0,30.0,0.0,30.0,0.0,96.38356,31.479452,32.52055,0.0,32.20274,17.77214241027832,17.448213577270508,17.534286499023438,17.622142791748047,631302000.0,15.108612060546875
5345,2012-02-13 00:00:00,34.0,39.0,0.0,37.8,27.0,32.0,0.0,30.6,0.0,88.291664,32.52778,35.73611,0.0,34.869446,17.993928909301758,17.75321388244629,17.840356826782227,17.950000762939453,517216000.0,15.389703750610352
5417,2012-02-14 00:00:00,27.0,37.0,0.0,31.8,19.0,23.0,0.0,21.8,0.0,77.161766,22.470589,29.264706,0.0,27.038235,18.198570251464844,17.928571701049805,18.023571014404297,18.19499969482422,460398400.0,15.599754333496094
5485,2012-02-15 00:00:00,25.0,37.0,0.0,31.8,21.0,23.0,0.0,22.4,0.0,83.12963,23.222221,28.018518,0.0,26.596296,18.796070098876953,17.746070861816406,18.36642837524414,17.773929595947266,1506120000.0,15.238744735717773
5539,2012-02-16 00:00:00,30.0,32.0,0.0,31.4,23.0,25.0,0.0,24.4,0.0,87.69444,25.916666,29.277779,0.0,28.377777,18.03178596496582,17.379642486572266,17.553571701049805,17.936071395874023,944552000.0,15.377761840820312
5612,2012-02-17 00:00:00,30.0,34.0,0.0,32.6,27.0,28.0,0.0,28.0,0.0,90.43056,28.51389,31.38889,0.0,30.427778,18.1346435546875,17.867856979370117,17.96821403503418,17.932857513427734,535805200.0,15.375006675720215
5901,2012-02-21 00:00:00,37.0,45.0,0.0,41.8,30.0,32.0,0.0,31.4,0.0,89.763885,33.90278,36.666668,0.0,35.95,18.387500762939453,18.00428581237793,18.10285758972168,18.387500762939453,605595200.0,15.764798164367676
5973,2012-02-22 00:00:00,36.0,46.0,0.0,41.8,25.0,28.0,0.0,28.0,0.0,78.02778,32.305557,38.930557,0.0,36.7,18.410356521606445,18.18107032775879,18.32428550720215,18.322856903076172,483302400.0,15.709381103515625
6046,2012-02-23 00:00:00,28.0,43.0,0.0,34.0,18.0,27.0,0.0,25.8,0.0,70.416664,24.916666,34.319443,0.0,30.833334,18.493928909301758,18.196428298950195,18.395713806152344,18.4424991607666,568027600.0,15.811958312988281
6118,2012-02-24 00:00:00,32.0,34.0,0.0,33.4,25.0,27.0,0.0,26.4,0.0026388888,92.513885,29.38889,31.25,0.0,30.88611,18.674999237060547,18.522857666015625,18.559642791748047,18.657499313354492,415072000.0,15.996288299560547
6336,2012-02-27 00:00:00,19.0,28.0,0.0,23.2,10.0,14.0,0.0,13.6,0.0,72.97222,13.916667,21.694445,0.0,19.322222,18.875,18.43857192993164,18.618213653564453,18.777143478393555,547582000.0,16.0988712310791
6408,2012-02-28 00:00:00,18.0,32.0,0.0,27.0,7.0,9.0,0.0,8.6,0.0,75.375,13.680555,20.666666,0.0,18.605556,19.12178611755371,18.780357360839844,18.855714797973633,19.12178611755371,600387200.0,16.39435386657715
6480,2012-02-29 00:00:00,28.0,34.0,0.0,31.8,16.0,21.0,0.0,20.0,0.0031944443,86.638885,23.597221,27.26389,0.0,26.269444,19.5575008392334,19.132143020629883,19.341428756713867,19.37285614013672,952011200.0,16.609607696533203
6553,2012-03-01 00:00:00,30.0,34.0,0.0,31.8,25.0,25.0,0.0,25.0,0.0029166667,91.05556,27.875,30.541666,0.0,29.663889,19.578929901123047,19.241785049438477,19.577499389648438,19.445356369018555,683270000.0,16.671772003173828
6626,2012-03-02 00:00:00,32.0,37.0,0.0,33.4,19.0,21.0,0.0,20.4,0.0,85.416664,25.61111,30.01389,0.0,28.527779,19.5285701751709,19.375713348388672,19.437143325805664,19.470714569091797,431712400.0,16.693506240844727
6843,2012-03-05 00:00:00,37.0,48.0,0.0,41.2,27.0,34.0,0.0,32.0,0.0035211267,76.29578,33.774647,41.21127,0.0,38.51549,19.5528564453125,18.78571319580078,19.479286193847656,19.04142951965332,809124400.0,16.325454711914062
6915,2012-03-06 00:00:00,28.0,37.0,0.0,32.0,16.0,28.0,0.0,25.2,0.0,58.21127,19.112677,32.295776,0.0,27.470423,19.06035614013672,18.43642807006836,18.7021427154541,18.937856674194336,810238800.0,16.23666000366211
6987,2012-03-07 00:00:00,19.0,41.0,0.0,28.8,12.0,21.0,0.0,20.8,0.0,56.625,17.166666,32.069443,0.0,25.841667,19.20642852783203,18.689285278320312,19.171428680419922,18.953214645385742,798520800.0,16.249820709228516
7059,2012-03-08 00:00:00,27.0,48.0,0.0,37.0,19.0,27.0,0.0,24.2,0.0,61.291668,23.0,35.63889,0.0,30.741667,19.392499923706055,19.00428581237793,19.096071243286133,19.356786727905273,516457200.0,16.59583282470703
7131,2012-03-09 00:00:00,32.0,59.0,0.0,41.2,25.0,30.0,0.0,29.8,0.0,59.26389,27.88889,43.555557,0.0,36.03611,19.562143325805664,19.396785736083984,19.436071395874023,19.47035789489746,418919200.0,16.693208694458008
7345,2012-03-12 00:00:00,34.0,37.0,0.0,35.4,23.0,28.0,0.0,27.0,0.007916667,82.708336,27.805555,32.86111,0.0,31.26389,19.71428680419922,19.53571319580078,19.606428146362305,19.71428680419922,407282400.0,16.90234375
7418,2012-03-13 00:00:00,37.0,39.0,0.0,38.4,21.0,32.0,0.0,29.2,0.010138889,81.458336,30.541666,36.0,0.0,34.25,20.292142868041992,19.84821319580078,19.91214370727539,20.28928565979004,690855200.0,17.395326614379883
7491,2012-03-14 00:00:00,32.0,41.0,0.0,35.0,19.0,32.0,0.0,29.2,0.0019444444,72.5,25.902779,34.444443,0.0,31.402779,21.239999771118164,20.549999237060547,20.644643783569336,21.056428909301758,1418844000.0,18.05304718017578
7564,2012-03-15 00:00:00,43.0,45.0,0.0,44.4,32.0,32.0,0.0,32.0,0.021388888,93.833336,37.34722,39.125,0.0,38.580555,21.42892837524414,20.662500381469727,21.414642333984375,20.912857055664062,1159718000.0,17.929954528808594
7637,2012-03-16 00:00:00,39.0,43.0,0.0,40.8,28.0,34.0,0.0,32.6,0.0018055555,84.15278,34.680557,39.26389,0.0,37.85,21.042856216430664,20.64285659790039,20.882856369018555,20.9132137298584,825487600.0,17.930255889892578
7856,2012-03-19 00:00:00,32.0,41.0,0.0,34.6,16.0,32.0,0.0,25.8,0.0,67.5,24.01389,34.88889,0.0,30.51389,21.491785049438477,21.037500381469727,21.370357513427734,21.467857360839844,901236000.0,18.405790328979492
7929,2012-03-20 00:00:00,34.0,36.0,0.0,35.4,16.0,28.0,0.0,25.8,0.0070270267,82.35135,25.81081,31.243244,0.0,29.34054,21.674999237060547,21.124286651611328,21.41107177734375,21.641429901123047,816662000.0,18.554607391357422
7967,2012-03-21 00:00:00,32.0,41.0,0.0,37.0,25.0,32.0,0.0,31.0,0.0,77.5,29.026316,35.86842,0.0,33.526314,21.77321434020996,21.47892951965332,21.52642822265625,21.51785659790039,644042000.0,18.44866180419922
8006,2012-03-26 00:00:00,37.0,39.0,0.0,38.4,36.0,36.0,0.0,36.0,0.004102564,95.333336,36.333332,37.102566,0.0,37.266666,21.683929443359375,21.259286880493164,21.421070098876953,21.6778564453125,595742000.0,18.585840225219727
8046,2012-03-27 00:00:00,37.0,52.0,0.0,44.4,30.0,30.0,0.0,30.0,0.0,77.138885,34.34722,41.791668,0.0,38.919445,22.010000228881836,21.645000457763672,21.6492862701416,21.945714950561523,607129600.0,18.81549072265625
8119,2012-03-28 00:00:00,41.0,46.0,0.0,44.6,34.0,37.0,0.0,37.0,0.002361111,84.916664,36.875,41.25,0.0,39.891666,22.194643020629883,21.796785354614258,22.084999084472656,22.057857513427734,655460400.0,18.91163444519043
8192,2012-03-29 00:00:00,41.0,41.0,0.0,41.0,36.0,37.0,0.0,37.0,0.016666666,93.90278,37.72222,39.194443,0.0,38.941666,22.020000457763672,21.686786651611328,21.885000228881836,21.78071403503418,608238400.0,18.67402458190918
8265,2012-03-30 00:00:00,43.0,46.0,0.0,45.6,32.0,39.0,0.0,38.0,0.0085915495,82.28169,38.366196,43.59155,0.0,41.90986,21.805713653564453,21.354999542236328,21.741785049438477,21.412500381469727,731038000.0,18.35833168029785
8484,2012-04-02 00:00:00,36.0,46.0,0.0,40.6,28.0,30.0,0.0,29.4,0.0,81.18056,31.083334,37.125,0.0,34.84722,22.098928451538086,21.442142486572266,21.493928909301758,22.093929290771484,598351600.0,18.942554473876953
8557,2012-04-03 00:00:00,36.0,55.0,0.0,43.2,27.0,27.0,0.0,27.0,0.0,72.50704,30.0,39.28169,0.0,35.498592,22.578929901123047,22.232500076293945,22.4035701751709,22.4757137298584,834559600.0,19.2698974609375
8628,2012-04-04 00:00:00,36.0,41.0,0.0,38.8,32.0,34.0,0.0,33.4,0.0016666667,87.27778,32.944443,36.51389,0.0,35.488888,22.352142333984375,22.03571319580078,22.298213958740234,22.296785354614258,572980800.0,19.116483688354492
8701,2012-04-05 00:00:00,32.0,46.0,0.0,38.0,27.0,28.0,0.0,28.4,0.0,75.94444,29.402779,37.36111,0.0,34.21389,22.66642951965332,22.264286041259766,22.39214324951172,22.63142967224121,641298000.0,19.40340232849121
8990,2012-04-09 00:00:00,34.0,63.0,0.0,44.8,23.0,32.0,0.0,30.0,0.0,46.069443,27.069445,48.319443,0.0,37.855556,22.851428985595703,22.332143783569336,22.361785888671875,22.72249984741211,597536800.0,19.481481552124023
9062,2012-04-10 00:00:00,43.0,64.0,0.0,50.0,28.0,34.0,0.0,32.6,0.0,58.15278,34.305557,49.875,0.0,42.675,23.0,22.35714340209961,22.854642868041992,22.444286346435547,889725200.0,19.242948532104492
9135,2012-04-11 00:00:00,45.0,68.0,0.0,54.4,32.0,36.0,0.0,34.6,0.0006944444,64.208336,38.430557,51.34722,0.0,45.58889,22.745357513427734,22.262142181396484,22.7214298248291,22.364286422729492,696614800.0,19.174354553222656
9208,2012-04-12 00:00:00,45.0,54.0,0.0,48.6,32.0,41.0,0.0,38.0,0.00041666665,67.69444,37.65278,48.23611,0.0,44.113888,22.547500610351562,22.16071319580078,22.321428298950195,22.241785049438477,614336800.0,19.0693359375
9281,2012-04-13 00:00:00,36.0,59.0,0.0,43.8,21.0,37.0,0.0,34.8,0.0,53.444443,29.51389,47.63889,0.0,38.825,22.310714721679688,21.55392837524414,22.289642333984375,21.6153564453125,859644800.0,18.532251358032227
9497,2012-04-16 00:00:00,41.0,48.0,0.0,44.8,36.0,37.0,0.0,37.4,0.0,82.236115,38.291668,43.48611,0.0,41.844444,21.795713424682617,20.65178680419922,21.787857055664062,20.718929290771484,1050786800.0,17.763681411743164
9569,2012-04-17 00:00:00,41.0,52.0,0.0,43.6,27.0,41.0,0.0,37.4,0.0,61.25,32.166668,46.13889,0.0,39.916668,21.78571319580078,20.425357818603516,20.676429748535156,21.774999618530273,1025528000.0,18.669124603271484
9641,2012-04-18 00:00:00,41.0,52.0,0.0,45.4,30.0,39.0,0.0,38.0,0.0009722222,77.166664,36.47222,43.77778,0.0,41.03889,22.15178680419922,21.52535629272461,21.91857147216797,21.726428985595703,954531200.0,18.627485275268555
9714,2012-04-19 00:00:00,39.0,54.0,0.0,45.2,32.0,37.0,0.0,37.0,0.00125,72.59722,36.194443,45.625,0.0,41.675,21.59749984741211,20.875713348388672,21.43642807006836,20.979999542236328,834719200.0,17.987520217895508
9787,2012-04-20 00:00:00,46.0,57.0,0.0,52.4,39.0,41.0,0.0,40.4,0.00375,87.791664,43.625,47.36111,0.0,46.066666,21.23642921447754,20.372142791748047,21.12071418762207,20.463571548461914,1030985200.0,17.544757843017578
10004,2012-04-23 00:00:00,54.0,77.0,0.0,64.6,39.0,41.0,0.0,40.4,0.0,62.319443,45.02778,59.291668,0.0,52.56389,20.59535789489746,19.87928581237793,20.378929138183594,20.417856216430664,966529200.0,17.50555992126465
10077,2012-04-24 00:00:00,54.0,73.0,0.0,62.6,46.0,50.0,0.0,48.4,0.0015277778,75.013885,50.083332,59.02778,0.0,55.080555,20.274642944335938,19.821428298950195,20.09321403503418,20.010000228881836,1076149200.0,17.155874252319336
10150,2012-04-25 00:00:00,52.0,70.0,0.0,56.4,37.0,46.0,0.0,46.0,0.0026388888,66.791664,45.01389,58.13889,0.0,51.655556,22.071428298950195,21.64285659790039,21.98714256286621,21.78571319580078,905777600.0,18.67831039428711
10223,2012-04-26 00:00:00,52.0,54.0,0.0,53.2,37.0,45.0,0.0,42.8,0.0075,88.84722,47.51389,51.0,0.0,49.744446,21.953214645385742,21.504642486572266,21.938213348388672,21.703571319580078,536068400.0,18.607881546020508
10296,2012-04-27 00:00:00,39.0,55.0,0.0,43.8,28.0,39.0,0.0,37.8,0.0,61.444443,33.26389,46.59722,0.0,40.975,21.6492862701416,21.446428298950195,21.609643936157227,21.53571319580078,406722400.0,18.463970184326172
10513,2012-04-30 00:00:00,46.0,55.0,0.0,51.6,41.0,43.0,0.0,43.0,0.008194445,90.125,44.22222,46.930557,0.0,46.197224,21.371429443359375,20.821428298950195,21.350000381469727,20.856428146362305,506144800.0,17.881572723388672
10586,2012-05-01 00:00:00,43.0,50.0,0.0,44.6,32.0,39.0,0.0,37.0,0.00055555557,76.638885,36.333332,43.430557,0.0,41.005554,21.312856674194336,20.758214950561523,20.889286041259766,20.79035758972168,610999200.0,17.82492446899414
10659,2012-05-02 00:00:00,37.0,50.0,0.0,44.4,32.0,37.0,0.0,35.8,0.0,74.52778,35.625,43.319443,0.0,40.719444,20.97857093811035,20.67357063293457,20.722856521606445,20.9278564453125,427389200.0,17.94281005859375
10731,2012-05-03 00:00:00,41.0,46.0,0.0,43.8,32.0,32.0,0.0,32.0,0.0008333333,86.59722,36.76389,40.65278,0.0,39.444443,21.121429443359375,20.725000381469727,21.08928680419922,20.779285430908203,390549600.0,17.815439224243164
10804,2012-05-04 00:00:00,41.0,54.0,0.0,46.2,36.0,39.0,0.0,38.4,0.010972222,78.56944,37.90278,44.84722,0.0,42.18889,20.65571403503418,20.184642791748047,20.610000610351562,20.1875,529992400.0,17.308059692382812
11021,2012-05-07 00:00:00,39.0,68.0,0.0,49.6,32.0,34.0,0.0,33.4,0.0,56.319443,35.22222,52.34722,0.0,43.958332,20.456071853637695,20.043928146362305,20.053571701049805,20.338571548461914,460118400.0,17.43758773803711
11093,2012-05-08 00:00:00,41.0,72.0,0.0,53.4,36.0,37.0,0.0,37.4,0.0,53.791668,37.958332,57.541668,0.0,47.2,20.41071319580078,19.95464324951172,20.34214210510254,20.292142868041992,497252000.0,17.39777374267578
11165,2012-05-09 00:00:00,41.0,64.0,0.0,50.0,14.0,46.0,0.0,29.2,0.0,39.180557,29.180555,56.125,0.0,41.344444,20.499286651611328,20.030357360839844,20.132143020629883,20.327856063842773,480704000.0,17.42839241027832
11237,2012-05-10 00:00:00,25.0,55.0,0.0,34.6,12.0,32.0,0.0,27.0,0.0,34.958332,18.472221,45.958332,0.0,31.480556,20.567142486572266,20.301429748535156,20.520713806152344,20.375713348388672,333200000.0,17.469419479370117
11309,2012-05-11 00:00:00,32.0,63.0,0.0,40.8,14.0,28.0,0.0,27.0,0.0,47.791668,23.76389,45.75,0.0,34.205555,20.516786575317383,20.155357360839844,20.178571701049805,20.239643096923828,399546000.0,17.35276222229004
11525,2012-05-14 00:00:00,45.0,82.0,0.0,57.8,28.0,39.0,0.0,38.6,0.0,45.52778,37.5,62.51389,0.0,48.394444,20.268213272094727,19.91428565979004,20.091785430908203,19.93642807006836,352626400.0,17.092798233032227
11597,2012-05-15 00:00:00,52.0,86.0,0.0,62.0,34.0,45.0,0.0,41.8,0.0,49.59722,42.22222,64.55556,0.0,52.302776,20.114999771118164,19.70535659790039,20.051786422729492,19.756071090698242,476336000.0,16.93815803527832
11669,2012-05-16 00:00:00,46.0,75.0,0.0,55.8,23.0,46.0,0.0,38.8,0.0,43.194443,36.694443,62.98611,0.0,48.055553,19.88892936706543,19.322856903076172,19.787500381469727,19.502857208251953,560896000.0,16.721071243286133
11741,2012-05-17 00:00:00,41.0,66.0,0.0,51.4,32.0,46.0,0.0,42.8,0.0,49.7,36.814285,56.42857,0.0,46.874287,19.553571701049805,18.932857513427734,19.475357055664062,18.932857513427734,717220000.0,16.23236846923828
11811,2012-05-18 00:00:00,39.0,63.0,0.0,47.4,27.0,45.0,0.0,40.4,0.0,48.157143,32.785713,53.385715,0.0,43.154285,19.407499313354492,18.6492862701416,19.06999969482422,18.942142486572266,732292400.0,16.240333557128906
11974,2012-05-21 00:00:00,48.0,48.0,0.0,48.0,48.0,48.0,0.0,48.0,0.01,100.0,48.0,48.0,0.0,48.0,20.05500030517578,19.073213577270508,19.08928680419922,20.045713424682617,631106000.0,17.186492919921875
11976,2012-05-22 00:00:00,45.0,59.0,0.0,52.4,36.0,46.0,0.0,43.8,0.0,61.945946,40.054054,53.054054,0.0,47.664864,20.49571418762207,19.735000610351562,20.3410701751709,19.891786575317383,694870400.0,17.05451774597168
12013,2012-05-23 00:00:00,41.0,50.0,0.0,45.6,39.0,45.0,0.0,43.6,0.0,83.666664,40.866665,45.733334,0.0,44.13333,20.457143783569336,19.758214950561523,19.91071319580078,20.37714385986328,584897600.0,17.47064971923828
12028,2012-05-24 00:00:00,45.0,55.0,0.0,49.2,37.0,45.0,0.0,41.8,0.0045652175,74.67391,41.304348,49.413044,0.0,46.369564,20.58928680419922,20.043928146362305,20.56678581237793,20.190000534057617,496230000.0,17.310203552246094
12075,2012-05-25 00:00:00,41.0,59.0,0.0,46.8,27.0,39.0,0.0,38.4,0.0,52.72222,32.944443,51.625,0.0,42.4,20.20892906188965,19.945356369018555,20.163928985595703,20.081785202026367,328507200.0,17.21742057800293
12364,2012-05-29 00:00:00,46.0,63.0,0.0,51.6,36.0,48.0,0.0,45.6,0.0,57.319443,39.541668,55.458332,0.0,48.077778,20.5,20.18964385986328,20.389286041259766,20.438213348388672,380508800.0,17.523012161254883
12436,2012-05-30 00:00:00,41.0,66.0,0.0,51.0,37.0,46.0,0.0,43.8,0.0,53.30986,38.69014,56.78873,0.0,48.028168,20.71392822265625,20.234285354614258,20.328571319580078,20.684642791748047,529429600.0,17.734289169311523
12507,2012-05-31 00:00:00,54.0,63.0,0.0,57.2,37.0,48.0,0.0,46.8,0.0045714285,79.14286,47.42857,54.557144,0.0,51.600002,20.76785659790039,20.409286499023438,20.740713119506836,20.633214950561523,491674400.0,17.690202713012695
12578,2012-06-01 00:00:00,59.0,66.0,0.0,62.4,50.0,52.0,0.0,51.2,0.00068493147,88.945206,54.356163,58.054794,0.0,56.567123,20.451786041259766,20.018571853637695,20.3271427154541,20.035356521606445,520987600.0,17.177616119384766
12797,2012-06-04 00:00:00,54.0,68.0,0.0,62.0,46.0,50.0,0.0,48.4,0.007361111,80.666664,50.583332,57.02778,0.0,54.45,20.26785659790039,19.58928680419922,20.053571701049805,20.153213500976562,556995600.0,17.278663635253906
12870,2012-06-05 00:00:00,54.0,55.0,0.0,55.2,45.0,46.0,0.0,46.0,0.0125,91.208336,48.458332,51.01389,0.0,50.216667,20.23107147216797,19.940357208251953,20.04535675048828,20.101070404052734,388214400.0,17.23395347595215
12943,2012-06-06 00:00:00,45.0,46.0,0.0,46.4,36.0,37.0,0.0,37.4,0.0065277778,90.43056,39.194443,41.72222,0.0,41.108334,20.49464225769043,20.196428298950195,20.27750015258789,20.409286499023438,401455600.0,17.498210906982422
13016,2012-06-07 00:00:00,50.0,61.0,0.0,54.0,36.0,37.0,0.0,37.0,0.0030555555,84.333336,43.25,48.430557,0.0,46.383335,20.61857032775879,20.375,20.61750030517578,20.41857147216797,379766800.0,17.50617218017578
13089,2012-06-08 00:00:00,48.0,55.0,0.0,50.6,37.0,45.0,0.0,42.8,0.0,78.81944,43.15278,50.26389,0.0,47.38889,20.735000610351562,20.321428298950195,20.41428565979004,20.7257137298584,347516400.0,17.76950454711914
13304,2012-06-11 00:00:00,48.0,73.0,0.0,58.8,45.0,45.0,0.0,45.0,0.0,66.013885,46.02778,59.11111,0.0,52.825,21.01785659790039,20.379642486572266,20.989999771118164,20.398929595947266,591264800.0,17.489330291748047
13377,2012-06-12 00:00:00,54.0,72.0,0.0,59.4,43.0,45.0,0.0,44.4,0.0075,71.513885,48.125,58.541668,0.0,53.822224,20.593570709228516,20.239286422729492,20.516429901123047,20.5771427154541,435380400.0,17.642126083374023
