,DATE,DailyMaxDewPointTemperature,DailyMaxDryBulbTemperature,DailyMaxWetBulbTemperature,DailyMaxRealTemperature,DailyMinDewPointTemperature,DailyMinDryBulbTemperature,DailyMinWetBulbTemperature,DailyMinRealTemperature,DailyAveragePrecipitation,DailyAverageRelativeHumidity,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageWetBulbTemperature,DailyAverageRealTemperature,High,Low,Open,Close,Volume,Adj Close
3458,2012-01-18 00:00:00,16.0,19.0,0.0,18.2,10.0,14.0,0.0,13.0,0.00055555557,84.388885,12.972222,17.277779,0.0,16.094444,65.37000274658203,65.0,65.26000213623047,65.27999877929688,8095600.0,49.2093620300293
3531,2012-01-19 00:00:00,14.0,18.0,0.0,16.8,9.0,14.0,0.0,13.0,0.0006944444,85.69444,11.625,15.583333,0.0,14.486111,65.25,64.79000091552734,65.16000366210938,65.19000244140625,11699800.0,49.14152526855469
3604,2012-01-20 00:00:00,21.0,23.0,0.0,22.4,12.0,16.0,0.0,14.8,0.00027777778,88.68056,17.125,20.194445,0.0,19.38889,65.55000305175781,64.54000091552734,65.27999877929688,65.2699966430664,14715500.0,49.201812744140625
3823,2012-01-23 00:00:00,32.0,36.0,0.0,33.0,25.0,25.0,0.0,25.0,0.00027777778,89.041664,27.694445,30.930555,0.0,29.88611,65.33000183105469,64.87999725341797,65.2300033569336,65.0,10125000.0,48.998294830322266
3896,2012-01-24 00:00:00,32.0,32.0,0.0,32.0,18.0,19.0,0.0,19.4,0.004507042,89.35211,22.450705,25.309858,0.0,24.580282,65.44999694824219,64.33999633789062,64.33999633789062,65.0,12367900.0,48.998294830322266
3968,2012-01-25 00:00:00,36.0,41.0,0.0,38.6,25.0,28.0,0.0,28.0,0.0044444446,70.18056,28.805555,38.02778,0.0,34.769444,65.30000305175781,64.76000213623047,64.83000183105469,65.22000122070312,10531400.0,49.16413116455078
4041,2012-01-26 00:00:00,34.0,41.0,0.0,38.0,12.0,32.0,0.0,23.2,0.0027777778,69.80556,25.930555,35.59722,0.0,31.969444,65.87999725341797,65.22000122070312,65.52999877929688,65.69999694824219,12546100.0,49.525962829589844
4114,2012-01-27 00:00:00,19.0,34.0,0.0,27.8,12.0,23.0,0.0,21.2,0.0,59.34722,16.166666,28.819445,0.0,24.297222,65.87000274658203,65.45999908447266,65.62000274658203,65.55999755859375,10466300.0,49.42043685913086
4332,2012-01-30 00:00:00,37.0,41.0,0.0,39.8,32.0,34.0,0.0,33.4,0.00056338025,88.746475,34.183098,37.19718,0.0,36.433804,65.70999908447266,65.12999725341797,65.33000183105469,65.70999908447266,7482100.0,49.533504486083984
4404,2012-01-31 00:00:00,32.0,45.0,0.0,38.8,28.0,34.0,0.0,33.0,0.0,75.44444,30.61111,38.0,0.0,35.52222,65.94999694824219,65.55999755859375,65.86000061035156,65.91000366210938,13562900.0,49.684288024902344
4476,2012-02-01 00:00:00,34.0,36.0,0.0,35.4,28.0,32.0,0.0,30.6,0.0008333333,91.791664,31.027779,33.555557,0.0,32.669445,66.31999969482422,65.6500015258789,65.97000122070312,65.69000244140625,12275900.0,49.518436431884766
4549,2012-02-02 00:00:00,32.0,36.0,0.0,34.6,32.0,32.0,0.0,32.0,0.0,95.875,32.0,33.25,0.0,32.825,65.97000122070312,65.3499984741211,65.94000244140625,65.58999633789062,8282400.0,49.44304275512695
4622,2012-02-03 00:00:00,32.0,39.0,0.0,35.0,25.0,25.0,0.0,25.0,0.0,88.111115,27.069445,30.527779,0.0,29.447222,66.0199966430664,65.52999877929688,65.9000015258789,65.63999938964844,9036200.0,49.480735778808594
4839,2012-02-06 00:00:00,27.0,36.0,0.0,33.0,16.0,18.0,0.0,17.4,0.0,79.22222,22.416666,28.180555,0.0,26.572222,65.58000183105469,65.05000305175781,65.45999908447266,65.19000244140625,9535700.0,49.14152526855469
4911,2012-02-07 00:00:00,23.0,39.0,0.0,30.0,18.0,25.0,0.0,23.0,0.0,61.875,19.027779,31.152779,0.0,26.652779,65.38999938964844,65.0199966430664,65.16000366210938,65.26000213623047,9248100.0,49.19429016113281
4983,2012-02-08 00:00:00,27.0,30.0,0.0,28.4,16.0,19.0,0.0,18.8,0.0,82.90278,21.152779,25.430555,0.0,24.572222,65.3499984741211,65.08999633789062,65.19999694824219,65.23999786376953,6889400.0,49.1792106628418
5056,2012-02-09 00:00:00,30.0,32.0,0.0,31.4,25.0,27.0,0.0,27.0,0.0,90.74286,27.9,30.257143,0.0,29.751429,65.3499984741211,64.81999969482422,65.16000366210938,64.88999938964844,10936200.0,48.91536331176758
5126,2012-02-10 00:00:00,32.0,36.0,0.0,34.6,28.0,30.0,0.0,30.0,0.0,96.38356,31.479452,32.52055,0.0,32.20274,64.7699966430664,64.25,64.70999908447266,64.5999984741211,13954200.0,48.69675827026367
5345,2012-02-13 00:00:00,34.0,39.0,0.0,37.8,27.0,32.0,0.0,30.6,0.0,88.291664,32.52778,35.73611,0.0,34.869446,64.94999694824219,64.5999984741211,64.9000015258789,64.68000030517578,9662500.0,48.7570686340332
5417,2012-02-14 00:00:00,27.0,37.0,0.0,31.8,19.0,23.0,0.0,21.8,0.0,77.161766,22.470589,29.264706,0.0,27.038235,64.86000061035156,64.33000183105469,64.75,64.61000061035156,8978500.0,48.70430374145508
5485,2012-02-15 00:00:00,25.0,37.0,0.0,31.8,21.0,23.0,0.0,22.4,0.0,83.12963,23.222221,28.018518,0.0,26.596296,64.94999694824219,64.47000122070312,64.51000213623047,64.6500015258789,9023400.0,48.734458923339844
5539,2012-02-16 00:00:00,30.0,32.0,0.0,31.4,23.0,25.0,0.0,24.4,0.0,87.69444,25.916666,29.277779,0.0,28.377777,65.16000366210938,64.44000244140625,64.5999984741211,64.91999816894531,8194500.0,48.93799591064453
5612,2012-02-17 00:00:00,30.0,34.0,0.0,32.6,27.0,28.0,0.0,28.0,0.0,90.43056,28.51389,31.38889,0.0,30.427778,65.27999877929688,64.80999755859375,65.22000122070312,64.98999786376953,9057500.0,48.99074935913086
5901,2012-02-21 00:00:00,37.0,45.0,0.0,41.8,30.0,32.0,0.0,31.4,0.0,89.763885,33.90278,36.666668,0.0,35.95,65.23999786376953,64.75,65.2300033569336,65.04000091552734,8081700.0,49.0284309387207
5973,2012-02-22 00:00:00,36.0,46.0,0.0,41.8,25.0,28.0,0.0,28.0,0.0,78.02778,32.305557,38.930557,0.0,36.7,65.33999633789062,64.87000274658203,65.08000183105469,65.0,8150600.0,48.998294830322266
6046,2012-02-23 00:00:00,28.0,43.0,0.0,34.0,18.0,27.0,0.0,25.8,0.0,70.416664,24.916666,34.319443,0.0,30.833334,66.05000305175781,64.9000015258789,65.19000244140625,65.0999984741211,8991500.0,49.073673248291016
6118,2012-02-24 00:00:00,32.0,34.0,0.0,33.4,25.0,27.0,0.0,26.4,0.0026388888,92.513885,29.38889,31.25,0.0,30.88611,64.79000091552734,64.19000244140625,64.79000091552734,64.45999908447266,10478200.0,49.020442962646484
6336,2012-02-27 00:00:00,19.0,28.0,0.0,23.2,10.0,14.0,0.0,13.6,0.0,72.97222,13.916667,21.694445,0.0,19.322222,64.63999938964844,64.0199966430664,64.26000213623047,64.44999694824219,8523000.0,49.01284408569336
6408,2012-02-28 00:00:00,18.0,32.0,0.0,27.0,7.0,9.0,0.0,8.6,0.0,75.375,13.680555,20.666666,0.0,18.605556,65.41999816894531,64.5,64.5999984741211,65.18000030517578,11581400.0,49.56797409057617
6480,2012-02-29 00:00:00,28.0,34.0,0.0,31.8,16.0,21.0,0.0,20.0,0.0031944443,86.638885,23.597221,27.26389,0.0,26.269444,65.26000213623047,64.70999908447266,65.22000122070312,65.08000183105469,11489100.0,49.49193572998047
6553,2012-03-01 00:00:00,30.0,34.0,0.0,31.8,25.0,25.0,0.0,25.0,0.0029166667,91.05556,27.875,30.541666,0.0,29.663889,65.26000213623047,64.63999938964844,65.11000061035156,64.83000183105469,8813800.0,49.30180740356445
6626,2012-03-02 00:00:00,32.0,37.0,0.0,33.4,19.0,21.0,0.0,20.4,0.0,85.416664,25.61111,30.01389,0.0,28.527779,64.87000274658203,64.56999969482422,64.73999786376953,64.7699966430664,6063900.0,49.256187438964844
6843,2012-03-05 00:00:00,37.0,48.0,0.0,41.2,27.0,34.0,0.0,32.0,0.0035211267,76.29578,33.774647,41.21127,0.0,38.51549,64.95999908447266,64.54000091552734,64.69000244140625,64.91000366210938,7601000.0,49.36264419555664
6915,2012-03-06 00:00:00,28.0,37.0,0.0,32.0,16.0,28.0,0.0,25.2,0.0,58.21127,19.112677,32.295776,0.0,27.470423,64.7300033569336,64.19000244140625,64.45999908447266,64.3499984741211,9511100.0,48.936790466308594
6987,2012-03-07 00:00:00,19.0,41.0,0.0,28.8,12.0,21.0,0.0,20.8,0.0,56.625,17.166666,32.069443,0.0,25.841667,64.45999908447266,64.12000274658203,64.2699966430664,64.30000305175781,8591800.0,48.89876937866211
7059,2012-03-08 00:00:00,27.0,48.0,0.0,37.0,19.0,27.0,0.0,24.2,0.0,61.291668,23.0,35.63889,0.0,30.741667,65.08000183105469,64.73999786376953,64.94999694824219,64.8499984741211,11311100.0,49.3170280456543
7131,2012-03-09 00:00:00,32.0,59.0,0.0,41.2,25.0,30.0,0.0,29.8,0.0,59.26389,27.88889,43.555557,0.0,36.03611,65.0,64.58999633789062,64.83000183105469,64.73999786376953,8410600.0,49.23337173461914
7345,2012-03-12 00:00:00,34.0,37.0,0.0,35.4,23.0,28.0,0.0,27.0,0.007916667,82.708336,27.805555,32.86111,0.0,31.26389,65.1500015258789,64.54000091552734,64.55000305175781,65.0999984741211,7284700.0,49.50714111328125
7418,2012-03-13 00:00:00,37.0,39.0,0.0,38.4,21.0,32.0,0.0,29.2,0.010138889,81.458336,30.541666,36.0,0.0,34.25,65.44000244140625,65.02999877929688,65.41999816894531,65.33000183105469,9884100.0,49.68204116821289
7491,2012-03-14 00:00:00,32.0,41.0,0.0,35.0,19.0,32.0,0.0,29.2,0.0019444444,72.5,25.902779,34.444443,0.0,31.402779,65.37999725341797,65.0199966430664,65.20999908447266,65.08000183105469,9612200.0,49.49193572998047
7564,2012-03-15 00:00:00,43.0,45.0,0.0,44.4,32.0,32.0,0.0,32.0,0.021388888,93.833336,37.34722,39.125,0.0,38.580555,65.37999725341797,64.8499984741211,64.93000030517578,65.06999969482422,11372900.0,49.484336853027344
7637,2012-03-16 00:00:00,39.0,43.0,0.0,40.8,28.0,34.0,0.0,32.6,0.0018055555,84.15278,34.680557,39.26389,0.0,37.85,65.45999908447266,64.80999755859375,65.19999694824219,65.12000274658203,17707000.0,49.52236557006836
7856,2012-03-19 00:00:00,32.0,41.0,0.0,34.6,16.0,32.0,0.0,25.8,0.0,67.5,24.01389,34.88889,0.0,30.51389,65.2699966430664,64.9000015258789,64.94999694824219,65.20999908447266,7321800.0,49.59080123901367
7929,2012-03-20 00:00:00,34.0,36.0,0.0,35.4,16.0,28.0,0.0,25.8,0.0070270267,82.35135,25.81081,31.243244,0.0,29.34054,65.12999725341797,64.76000213623047,65.0,64.95999908447266,7760400.0,49.40067672729492
7967,2012-03-21 00:00:00,32.0,41.0,0.0,37.0,25.0,32.0,0.0,31.0,0.0,77.5,29.026316,35.86842,0.0,33.526314,65.06999969482422,64.63999938964844,64.95999908447266,64.76000213623047,7839600.0,49.248573303222656
8006,2012-03-26 00:00:00,37.0,39.0,0.0,38.4,36.0,36.0,0.0,36.0,0.004102564,95.333336,36.333332,37.102566,0.0,37.266666,65.26000213623047,64.83000183105469,64.88999938964844,65.16999816894531,8503800.0,49.56037902832031
8046,2012-03-27 00:00:00,37.0,52.0,0.0,44.4,30.0,30.0,0.0,30.0,0.0,77.138885,34.34722,41.791668,0.0,38.919445,65.5,65.22000122070312,65.33000183105469,65.4000015258789,10723800.0,49.73529052734375
8119,2012-03-28 00:00:00,41.0,46.0,0.0,44.6,34.0,37.0,0.0,37.0,0.002361111,84.916664,36.875,41.25,0.0,39.891666,65.62000274658203,65.18000030517578,65.4000015258789,65.62000274658203,10305500.0,49.9025993347168
8192,2012-03-29 00:00:00,41.0,41.0,0.0,41.0,36.0,37.0,0.0,37.0,0.016666666,93.90278,37.72222,39.194443,0.0,38.941666,65.54000091552734,65.19999694824219,65.27999877929688,65.54000091552734,9553300.0,49.841758728027344
8265,2012-03-30 00:00:00,43.0,46.0,0.0,45.6,32.0,39.0,0.0,38.0,0.0085915495,82.28169,38.366196,43.59155,0.0,41.90986,66.18000030517578,65.58000183105469,65.62999725341797,65.95999908447266,11307700.0,50.161163330078125
8484,2012-04-02 00:00:00,36.0,46.0,0.0,40.6,28.0,30.0,0.0,29.4,0.0,81.18056,31.083334,37.125,0.0,34.84722,66.30000305175781,65.81999969482422,66.04000091552734,66.20999908447266,8785900.0,50.35128402709961
8557,2012-04-03 00:00:00,36.0,55.0,0.0,43.2,27.0,27.0,0.0,27.0,0.0,72.50704,30.0,39.28169,0.0,35.498592,66.1500015258789,65.5,66.12000274658203,65.87999725341797,9128400.0,50.10031509399414
8628,2012-04-04 00:00:00,36.0,41.0,0.0,38.8,32.0,34.0,0.0,33.4,0.0016666667,87.27778,32.944443,36.51389,0.0,35.488888,65.69999694824219,65.36000061035156,65.61000061035156,65.38999938964844,9432300.0,49.727699279785156
8701,2012-04-05 00:00:00,32.0,46.0,0.0,38.0,27.0,28.0,0.0,28.4,0.0,75.94444,29.402779,37.36111,0.0,34.21389,65.37999725341797,65.08999633789062,65.26000213623047,65.33999633789062,7922700.0,49.68966293334961
8990,2012-04-09 00:00:00,34.0,63.0,0.0,44.8,23.0,32.0,0.0,30.0,0.0,46.069443,27.069445,48.319443,0.0,37.855556,65.2300033569336,64.87999725341797,64.94999694824219,64.91999816894531,6363400.0,49.370262145996094
9062,2012-04-10 00:00:00,43.0,64.0,0.0,50.0,28.0,34.0,0.0,32.6,0.0,58.15278,34.305557,49.875,0.0,42.675,64.86000061035156,64.16000366210938,64.80999755859375,64.19999694824219,12793200.0,48.82270050048828
9135,2012-04-11 00:00:00,45.0,68.0,0.0,54.4,32.0,36.0,0.0,34.6,0.0006944444,64.208336,38.430557,51.34722,0.0,45.58889,64.69000244140625,63.959999084472656,64.69000244140625,64.12999725341797,10434100.0,48.76948547363281
9208,2012-04-12 00:00:00,45.0,54.0,0.0,48.6,32.0,41.0,0.0,38.0,0.00041666665,67.69444,37.65278,48.23611,0.0,44.113888,64.1500015258789,63.68000030517578,64.05000305175781,64.1500015258789,13122300.0,48.78469467163086
9281,2012-04-13 00:00:00,36.0,59.0,0.0,43.8,21.0,37.0,0.0,34.8,0.0,53.444443,29.51389,47.63889,0.0,38.825,64.0,63.52000045776367,63.939998626708984,63.540000915527344,11226600.0,48.32080078125
9497,2012-04-16 00:00:00,41.0,48.0,0.0,44.8,36.0,37.0,0.0,37.4,0.0,82.236115,38.291668,43.48611,0.0,41.844444,64.16000366210938,63.66999816894531,63.720001220703125,63.97999954223633,10502400.0,48.655418395996094
9569,2012-04-17 00:00:00,41.0,52.0,0.0,43.6,27.0,41.0,0.0,37.4,0.0,61.25,32.166668,46.13889,0.0,39.916668,64.27999877929688,63.27000045776367,64.2300033569336,64.22000122070312,18322900.0,48.83792495727539
9641,2012-04-18 00:00:00,41.0,52.0,0.0,45.4,30.0,39.0,0.0,38.0,0.0009722222,77.166664,36.47222,43.77778,0.0,41.03889,63.91999816894531,63.119998931884766,63.900001525878906,63.2599983215332,20567700.0,48.10785675048828
9714,2012-04-19 00:00:00,39.0,54.0,0.0,45.2,32.0,37.0,0.0,37.0,0.00125,72.59722,36.194443,45.625,0.0,41.675,63.540000915527344,62.7599983215332,63.220001220703125,63.029998779296875,15189000.0,47.93294906616211
9787,2012-04-20 00:00:00,46.0,57.0,0.0,52.4,39.0,41.0,0.0,40.4,0.00375,87.791664,43.625,47.36111,0.0,46.066666,63.970001220703125,63.20000076293945,63.220001220703125,63.709999084472656,14320700.0,48.450077056884766
10004,2012-04-23 00:00:00,54.0,77.0,0.0,64.6,39.0,41.0,0.0,40.4,0.0,62.319443,45.02778,59.291668,0.0,52.56389,63.689998626708984,63.29999923706055,63.5,63.369998931884766,10120900.0,48.19151306152344
10077,2012-04-24 00:00:00,54.0,73.0,0.0,62.6,46.0,50.0,0.0,48.4,0.0015277778,75.013885,50.083332,59.02778,0.0,55.080555,63.790000915527344,63.36000061035156,63.54999923706055,63.77000045776367,9022400.0,48.49570846557617
10150,2012-04-25 00:00:00,52.0,70.0,0.0,56.4,37.0,46.0,0.0,46.0,0.0026388888,66.791664,45.01389,58.13889,0.0,51.655556,64.58000183105469,63.84000015258789,63.959999084472656,64.43000030517578,11162800.0,48.997623443603516
10223,2012-04-26 00:00:00,52.0,54.0,0.0,53.2,37.0,45.0,0.0,42.8,0.0075,88.84722,47.51389,51.0,0.0,49.744446,64.97000122070312,64.26000213623047,64.41000366210938,64.75,9139200.0,49.24098205566406
10296,2012-04-27 00:00:00,39.0,55.0,0.0,43.8,28.0,39.0,0.0,37.8,0.0,61.444443,33.26389,46.59722,0.0,40.975,65.12999725341797,64.68000030517578,64.94999694824219,64.83999633789062,10746700.0,49.309425354003906
10513,2012-04-30 00:00:00,46.0,55.0,0.0,51.6,41.0,43.0,0.0,43.0,0.008194445,90.125,44.22222,46.930557,0.0,46.197224,65.38999938964844,64.83999633789062,64.8499984741211,65.0999984741211,11362300.0,49.50714111328125
10586,2012-05-01 00:00:00,43.0,50.0,0.0,44.6,32.0,39.0,0.0,37.0,0.00055555557,76.638885,36.333332,43.430557,0.0,41.005554,65.36000061035156,64.80000305175781,64.91000366210938,65.22000122070312,10107900.0,49.59840774536133
10659,2012-05-02 00:00:00,37.0,50.0,0.0,44.4,32.0,37.0,0.0,35.8,0.0,74.52778,35.625,43.319443,0.0,40.719444,65.33000183105469,64.83999633789062,65.16999816894531,65.33000183105469,8349700.0,49.68204116821289
10731,2012-05-03 00:00:00,41.0,46.0,0.0,43.8,32.0,32.0,0.0,32.0,0.0008333333,86.59722,36.76389,40.65278,0.0,39.444443,65.48999786376953,65.0999984741211,65.4000015258789,65.33999633789062,10431800.0,49.68966293334961
10804,2012-05-04 00:00:00,41.0,54.0,0.0,46.2,36.0,39.0,0.0,38.4,0.010972222,78.56944,37.90278,44.84722,0.0,42.18889,65.29000091552734,64.73999786376953,65.19000244140625,64.73999786376953,10301300.0,49.23337173461914
11021,2012-05-07 00:00:00,39.0,68.0,0.0,49.6,32.0,34.0,0.0,33.4,0.0,56.319443,35.22222,52.34722,0.0,43.958332,65.0199966430664,64.51000213623047,64.58000183105469,64.80000305175781,8387800.0,49.27901077270508
11093,2012-05-08 00:00:00,41.0,72.0,0.0,53.4,36.0,37.0,0.0,37.4,0.0,53.791668,37.958332,57.541668,0.0,47.2,64.9800033569336,64.55000305175781,64.68000030517578,64.9800033569336,12491900.0,49.41587829589844
11165,2012-05-09 00:00:00,41.0,64.0,0.0,50.0,14.0,46.0,0.0,29.2,0.0,39.180557,29.180555,56.125,0.0,41.344444,64.87999725341797,64.25,64.58999633789062,64.27999877929688,10649400.0,48.883548736572266
11237,2012-05-10 00:00:00,25.0,55.0,0.0,34.6,12.0,32.0,0.0,27.0,0.0,34.958332,18.472221,45.958332,0.0,31.480556,64.86000061035156,64.38999938964844,64.80999755859375,64.56999969482422,7702000.0,49.104103088378906
11309,2012-05-11 00:00:00,32.0,63.0,0.0,40.8,14.0,28.0,0.0,27.0,0.0,47.791668,23.76389,45.75,0.0,34.205555,64.98999786376953,64.2300033569336,64.43000030517578,64.33999633789062,37824600.0,48.929176330566406
11525,2012-05-14 00:00:00,45.0,82.0,0.0,57.8,28.0,39.0,0.0,38.6,0.0,45.52778,37.5,62.51389,0.0,48.394444,64.0999984741211,63.560001373291016,64.02999877929688,63.93000030517578,39687800.0,48.61737823486328
11597,2012-05-15 00:00:00,52.0,86.0,0.0,62.0,34.0,45.0,0.0,41.8,0.0,49.59722,42.22222,64.55556,0.0,52.302776,64.13999938964844,63.40999984741211,63.70000076293945,63.61000061035156,8500000.0,48.3740348815918
11669,2012-05-16 00:00:00,46.0,75.0,0.0,55.8,23.0,46.0,0.0,38.8,0.0,43.194443,36.694443,62.98611,0.0,48.055553,63.93000030517578,63.45000076293945,63.790000915527344,63.709999084472656,10018400.0,48.450077056884766
11741,2012-05-17 00:00:00,41.0,66.0,0.0,51.4,32.0,46.0,0.0,42.8,0.0,49.7,36.814285,56.42857,0.0,46.874287,64.0,63.47999954223633,63.709999084472656,63.54999923706055,7993500.0,48.328399658203125
11811,2012-05-18 00:00:00,39.0,63.0,0.0,47.4,27.0,45.0,0.0,40.4,0.0,48.157143,32.785713,53.385715,0.0,43.154285,63.90999984741211,63.09000015258789,63.869998931884766,63.349998474121094,13781300.0,48.176307678222656
11974,2012-05-21 00:00:00,48.0,48.0,0.0,48.0,48.0,48.0,0.0,48.0,0.01,100.0,48.0,48.0,0.0,48.0,63.83000183105469,63.25,63.2599983215332,63.470001220703125,8784900.0,48.267574310302734
11976,2012-05-22 00:00:00,45.0,59.0,0.0,52.4,36.0,46.0,0.0,43.8,0.0,61.945946,40.054054,53.054054,0.0,47.664864,63.79999923706055,63.33000183105469,63.400001525878906,63.52000045776367,8409300.0,48.30559539794922
12013,2012-05-23 00:00:00,41.0,50.0,0.0,45.6,39.0,45.0,0.0,43.6,0.0,83.666664,40.866665,45.733334,0.0,44.13333,63.75,62.880001068115234,63.400001525878906,63.27000045776367,11269100.0,48.115474700927734
12028,2012-05-24 00:00:00,45.0,55.0,0.0,49.2,37.0,45.0,0.0,41.8,0.0045652175,74.67391,41.304348,49.413044,0.0,46.369564,63.34000015258789,62.79999923706055,62.88999938964844,63.099998474121094,9309400.0,48.45334243774414
12075,2012-05-25 00:00:00,41.0,59.0,0.0,46.8,27.0,39.0,0.0,38.4,0.0,52.72222,32.944443,51.625,0.0,42.4,62.97999954223633,62.290000915527344,62.880001068115234,62.5099983215332,11208500.0,48.00029373168945
12364,2012-05-29 00:00:00,46.0,63.0,0.0,51.6,36.0,48.0,0.0,45.6,0.0,57.319443,39.541668,55.458332,0.0,48.077778,62.93000030517578,62.29999923706055,62.84000015258789,62.59000015258789,10089700.0,48.06172180175781
12436,2012-05-30 00:00:00,41.0,66.0,0.0,51.0,37.0,46.0,0.0,43.8,0.0,53.30986,38.69014,56.78873,0.0,48.028168,62.400001525878906,62.0,62.34000015258789,62.209999084472656,9414700.0,47.76991271972656
12507,2012-05-31 00:00:00,54.0,63.0,0.0,57.2,37.0,48.0,0.0,46.8,0.0045714285,79.14286,47.42857,54.557144,0.0,51.600002,62.880001068115234,62.13999938964844,62.36000061035156,62.43000030517578,13297100.0,47.93885803222656
12578,2012-06-01 00:00:00,59.0,66.0,0.0,62.4,50.0,52.0,0.0,51.2,0.00068493147,88.945206,54.356163,58.054794,0.0,56.567123,62.310001373291016,61.709999084472656,62.040000915527344,61.779998779296875,12061100.0,47.43973922729492
12797,2012-06-04 00:00:00,54.0,68.0,0.0,62.0,46.0,50.0,0.0,48.4,0.007361111,80.666664,50.583332,57.02778,0.0,54.45,62.45000076293945,61.88999938964844,62.040000915527344,62.34000015258789,9200000.0,47.86974334716797
12870,2012-06-05 00:00:00,54.0,55.0,0.0,55.2,45.0,46.0,0.0,46.0,0.0125,91.208336,48.458332,51.01389,0.0,50.216667,62.380001068115234,62.0,62.15999984741211,62.209999084472656,9523400.0,47.76991271972656
12943,2012-06-06 00:00:00,45.0,46.0,0.0,46.4,36.0,37.0,0.0,37.4,0.0065277778,90.43056,39.194443,41.72222,0.0,41.108334,62.79999923706055,61.88999938964844,62.09000015258789,62.79999923706055,11562500.0,48.22297668457031
13016,2012-06-07 00:00:00,50.0,61.0,0.0,54.0,36.0,37.0,0.0,37.0,0.0030555555,84.333336,43.25,48.430557,0.0,46.383335,63.20000076293945,62.5099983215332,63.18000030517578,62.79999923706055,12959300.0,48.22297668457031
13089,2012-06-08 00:00:00,48.0,55.0,0.0,50.6,37.0,45.0,0.0,42.8,0.0,78.81944,43.15278,50.26389,0.0,47.38889,63.040000915527344,62.33000183105469,62.540000915527344,62.97999954223633,11249500.0,48.36119079589844
13304,2012-06-11 00:00:00,48.0,73.0,0.0,58.8,45.0,45.0,0.0,45.0,0.0,66.013885,46.02778,59.11111,0.0,52.825,63.029998779296875,62.11000061035156,62.970001220703125,62.119998931884766,12226400.0,47.700809478759766
13377,2012-06-12 00:00:00,54.0,72.0,0.0,59.4,43.0,45.0,0.0,44.4,0.0075,71.513885,48.125,58.541668,0.0,53.822224,63.27000045776367,61.83000183105469,62.15999984741211,63.08000183105469,26655400.0,48.437984466552734
13450,2012-06-13 00:00:00,54.0,59.0,0.0,55.6,46.0,48.0,0.0,47.2,0.0012328767,85.34247,49.36986,53.972603,0.0,52.30137,64.69999694824219,63.18000030517578,64.23999786376953,64.44999694824219,98440200.0,49.489986419677734
